id_transaksi,jenis_item,jumlah,tanggal pembelian,nama_customer,total,jenis_item_encoded,cluster
134051.0,Novel Fiksi Ilmiah,5.0,7/22/2019,John Harvey,125000.0,9,3
134051.0,Buku Biografi,6.0,7/22/2019,John Harvey,396000.0,3,1
134052.0,Alat Tulis,9.0,7/22/2019,Barry Aguilar,162000.0,1,3
134052.0,Buku Sejarah,1.0,7/22/2019,Barry Aguilar,2000.0,5,0
134052.0,Buku Anak-Anak,1.0,7/22/2019,Barry Aguilar,15000.0,2,0
134052.0,Buku Fiksi,2.0,7/22/2019,Barry Aguilar,48000.0,4,0
134052.0,Buku Biografi,4.0,7/22/2019,Barry Aguilar,192000.0,3,3
134052.0,Novel Romansa,3.0,7/22/2019,Barry Aguilar,6000.0,11,0
134052.0,Aksesoris Buku,7.0,7/22/2019,Barry Aguilar,245000.0,0,3
134053.0,Novel Romansa,9.0,7/22/2019,Lindsey Mccoy,778750.0,11,2
134053.0,Majalah Seni,8.0,7/22/2019,Lindsey Mccoy,16000.0,8,0
134053.0,Buku Anak-Anak,8.0,7/22/2019,Lindsey Mccoy,16000.0,2,0
134053.0,Aksesoris Buku,9.0,7/22/2019,Lindsey Mccoy,162000.0,0,3
134054.0,Alat Tulis,4.0,7/22/2019,Gregory Carter,80000.0,1,0
134054.0,Buku Sejarah,2.0,7/22/2019,Gregory Carter,24000.0,5,0
134054.0,Buku Anak-Anak,8.0,7/22/2019,Gregory Carter,704000.0,2,2
134054.0,Majalah Fashion,9.0,7/22/2019,Gregory Carter,405000.0,7,1
134054.0,Buku Fiksi,7.0,7/22/2019,Gregory Carter,490000.0,4,1
134054.0,Novel Misteri,5.0,7/22/2019,Gregory Carter,10000.0,10,0
134054.0,Novel Romansa,6.0,7/22/2019,Gregory Carter,12000.0,11,0
134054.0,Aksesoris Buku,9.0,7/22/2019,Gregory Carter,162000.0,0,3
134055.0,Alat Tulis,2.0,7/22/2019,Angela Gordon,44000.0,1,0
134055.0,Buku Anak-Anak,7.0,7/22/2019,Angela Gordon,245000.0,2,3
134055.0,Majalah Berita,3.0,10/23/2019,Angela Gordon,135000.0,6,3
134055.0,Novel Fiksi Ilmiah,7.0,12/24/2019,Angela Gordon,122500.0,9,3
134055.0,Buku Fiksi,7.0,12/24/2019,Angela Gordon,588000.0,4,2
134055.0,Novel Romansa,6.0,12/24/2019,Angela Gordon,180000.0,11,3
134055.0,Aksesoris Buku,7.0,12/24/2019,Angela Gordon,98000.0,0,0
134056.0,Majalah Fashion,2.0,12/24/2019,Joy Cohen,4000.0,7,0
134056.0,Majalah Berita,5.0,12/24/2019,Joy Cohen,50000.0,6,0
134056.0,Novel Fiksi Ilmiah,8.0,12/24/2019,Joy Cohen,16000.0,9,0
134056.0,Buku Fiksi,8.0,12/24/2019,Joy Cohen,160000.0,4,3
134056.0,Buku Biografi,8.0,12/24/2019,Joy Cohen,778750.0,3,2
134056.0,Novel Misteri,8.0,12/24/2019,Joy Cohen,128000.0,10,3
134056.0,Novel Romansa,5.0,12/24/2019,Joy Cohen,275000.0,11,3
134057.0,Buku Sejarah,9.0,12/24/2019,Brett Branch,778750.0,5,2
134057.0,Majalah Berita,4.0,12/24/2019,Brett Branch,40000.0,6,0
134057.0,Novel Fiksi Ilmiah,2.0,12/24/2019,Brett Branch,8000.0,9,0
134057.0,Novel Misteri,6.0,12/24/2019,Brett Branch,396000.0,10,1
134057.0,Buku Biografi,5.0,12/24/2019,Brett Branch,10000.0,3,0
134057.0,Novel Romansa,9.0,12/24/2019,Brett Branch,162000.0,11,3
134057.0,Aksesoris Buku,2.0,12/24/2019,Brett Branch,60000.0,0,0
134058.0,Alat Tulis,8.0,12/24/2019,Rodney Kennedy,778750.0,1,2
134058.0,Buku Sejarah,3.0,12/24/2019,Rodney Kennedy,54000.0,5,0
134058.0,Majalah Fashion,5.0,12/24/2019,Rodney Kennedy,10000.0,7,0
134058.0,Majalah Seni,7.0,12/24/2019,Rodney Kennedy,98000.0,8,0
134058.0,Novel Fiksi Ilmiah,4.0,12/24/2019,Rodney Kennedy,160000.0,9,3
134058.0,Novel Misteri,8.0,12/24/2019,Rodney Kennedy,778750.0,10,2
134058.0,Novel Romansa,8.0,12/24/2019,Rodney Kennedy,128000.0,11,3
134058.0,Aksesoris Buku,9.0,12/24/2019,Rodney Kennedy,18000.0,0,0
134059.0,Majalah Fashion,9.0,12/24/2019,Scott Howell,18000.0,7,0
134059.0,Majalah Seni,4.0,12/24/2019,Scott Howell,160000.0,8,3
134059.0,Buku Fiksi,8.0,12/24/2019,Scott Howell,768000.0,4,2
134059.0,Buku Biografi,7.0,12/24/2019,Scott Howell,14000.0,3,0
134059.0,Novel Misteri,4.0,12/24/2019,Scott Howell,240000.0,10,3
134059.0,Aksesoris Buku,9.0,12/24/2019,Scott Howell,778750.0,0,2
134060.0,Buku Sejarah,1.0,12/24/2019,Ann Johnston,11000.0,5,0
134060.0,Majalah Fashion,2.0,12/24/2019,Ann Johnston,52000.0,7,0
134060.0,Novel Fiksi Ilmiah,1.0,12/24/2019,Ann Johnston,15000.0,9,0
134060.0,Buku Fiksi,2.0,12/24/2019,Ann Johnston,4000.0,4,0
134060.0,Novel Misteri,2.0,12/24/2019,Ann Johnston,24000.0,10,0
134060.0,Buku Biografi,2.0,12/24/2019,Ann Johnston,44000.0,3,0
134061.0,Alat Tulis,5.0,12/24/2019,Cristina White,125000.0,1,3
134061.0,Buku Anak-Anak,8.0,12/24/2019,Cristina White,128000.0,2,3
134061.0,Majalah Fashion,3.0,12/24/2019,Cristina White,108000.0,7,3
134061.0,Majalah Seni,5.0,12/24/2019,Cristina White,325000.0,8,1
134061.0,Novel Romansa,8.0,12/24/2019,Cristina White,576000.0,11,2
134061.0,Aksesoris Buku,7.0,12/24/2019,Cristina White,98000.0,0,0
134062.0,Alat Tulis,9.0,12/24/2019,Jason Adams,202500.0,1,3
134062.0,Buku Anak-Anak,1.0,12/24/2019,Jason Adams,2000.0,2,0
134062.0,Majalah Fashion,2.0,12/24/2019,Jason Adams,10000.0,7,0
134062.0,Majalah Seni,7.0,12/24/2019,Jason Adams,539000.0,8,1
134062.0,Novel Misteri,6.0,12/24/2019,Jason Adams,468000.0,10,1
134062.0,Buku Biografi,5.0,12/24/2019,Jason Adams,10000.0,3,0
134062.0,Aksesoris Buku,3.0,12/24/2019,Jason Adams,6000.0,0,0
134063.0,Alat Tulis,3.0,12/24/2019,Linda Daniel,117000.0,1,3
134063.0,Buku Sejarah,6.0,12/24/2019,Linda Daniel,12000.0,5,0
134063.0,Buku Anak-Anak,4.0,12/24/2019,Linda Daniel,160000.0,2,3
134063.0,Majalah Fashion,6.0,2/3/2020,Linda Daniel,360000.0,7,1
134063.0,Majalah Berita,4.0,2/3/2020,Linda Daniel,208000.0,6,3
134063.0,Novel Fiksi Ilmiah,2.0,2/3/2020,Linda Daniel,4000.0,9,0
134063.0,Novel Misteri,8.0,2/3/2020,Linda Daniel,778750.0,10,2
134063.0,Aksesoris Buku,5.0,2/3/2020,Linda Daniel,225000.0,0,3
134064.0,Alat Tulis,4.0,2/3/2020,Jeffrey Burgess,40000.0,1,0
134064.0,Majalah Fashion,7.0,2/3/2020,Jeffrey Burgess,490000.0,7,1
134064.0,Majalah Berita,9.0,2/3/2020,Jeffrey Burgess,778750.0,6,2
134064.0,Buku Fiksi,4.0,2/3/2020,Jeffrey Burgess,176000.0,4,3
134064.0,Novel Misteri,6.0,2/3/2020,Jeffrey Burgess,540000.0,10,1
134064.0,Novel Romansa,1.0,2/3/2020,Jeffrey Burgess,15000.0,11,0
134064.0,Aksesoris Buku,3.0,2/3/2020,Jeffrey Burgess,6000.0,0,0
134065.0,Alat Tulis,8.0,4/4/2020,Christopher West,128000.0,1,3
134065.0,Buku Sejarah,6.0,4/4/2020,Christopher West,72000.0,5,0
134065.0,Buku Anak-Anak,3.0,4/4/2020,Christopher West,99000.0,2,0
134065.0,Majalah Berita,2.0,4/4/2020,Christopher West,44000.0,6,0
134065.0,Buku Fiksi,1.0,6/2/2020,Christopher West,15000.0,4,0
134065.0,Novel Misteri,9.0,6/2/2020,Christopher West,405000.0,10,1
134065.0,Buku Biografi,8.0,6/2/2020,Christopher West,320000.0,3,1
134065.0,Aksesoris Buku,9.0,6/2/2020,Christopher West,778750.0,0,2
134066.0,Buku Anak-Anak,4.0,6/2/2020,Alyssa Berg,208000.0,2,3
134066.0,Majalah Fashion,4.0,6/2/2020,Alyssa Berg,144000.0,7,3
134066.0,Majalah Berita,5.0,6/2/2020,Alyssa Berg,50000.0,6,0
134066.0,Novel Fiksi Ilmiah,4.0,6/2/2020,Alyssa Berg,208000.0,9,3
134066.0,Aksesoris Buku,7.0,6/2/2020,Alyssa Berg,98000.0,0,0
134067.0,Majalah Fashion,2.0,6/2/2020,Dana Hernandez,40000.0,7,0
134067.0,Alat Tulis,7.0,6/2/2020,Dana Hernandez,14000.0,1,0
134067.0,Buku Biografi,9.0,6/2/2020,Dana Hernandez,162000.0,3,3
134067.0,Novel Fiksi Ilmiah,3.0,6/2/2020,Dana Hernandez,108000.0,9,3
134068.0,Alat Tulis,3.0,9/4/2020,John Roberts,117000.0,1,3
134068.0,Buku Sejarah,7.0,9/4/2020,John Roberts,637000.0,5,2
134068.0,Buku Anak-Anak,9.0,9/4/2020,John Roberts,778750.0,2,2
134068.0,Majalah Seni,5.0,9/4/2020,John Roberts,375000.0,8,1
134068.0,Buku Fiksi,6.0,9/4/2020,John Roberts,90000.0,4,0
134068.0,Novel Romansa,8.0,9/4/2020,John Roberts,778750.0,11,2
134068.0,Aksesoris Buku,6.0,9/4/2020,John Roberts,360000.0,0,1
134069.0,Alat Tulis,4.0,9/4/2020,Maureen Mueller,176000.0,1,3
134069.0,Majalah Seni,3.0,9/4/2020,Maureen Mueller,54000.0,8,0
134069.0,Majalah Berita,2.0,10/26/2020,Maureen Mueller,48000.0,6,0
134069.0,Novel Fiksi Ilmiah,5.0,10/26/2020,Maureen Mueller,225000.0,9,3
134069.0,Buku Fiksi,7.0,10/26/2020,Maureen Mueller,245000.0,4,3
134069.0,Novel Romansa,6.0,10/26/2020,Maureen Mueller,324000.0,11,1
134070.0,Alat Tulis,9.0,10/26/2020,James Brown,778750.0,1,2
134070.0,Majalah Fashion,4.0,10/26/2020,James Brown,32000.0,7,0
134070.0,Majalah Seni,2.0,10/26/2020,James Brown,60000.0,8,0
134070.0,Majalah Berita,7.0,10/26/2020,James Brown,735000.0,6,2
134070.0,Novel Fiksi Ilmiah,5.0,10/26/2020,James Brown,125000.0,9,3
134070.0,Buku Fiksi,4.0,10/26/2020,James Brown,8000.0,4,0
134070.0,Buku Biografi,7.0,10/26/2020,James Brown,98000.0,3,0
134070.0,Aksesoris Buku,7.0,10/26/2020,James Brown,441000.0,0,1
134071.0,Novel Romansa,5.0,10/26/2020,April Richard,50000.0,11,0
134071.0,Alat Tulis,8.0,10/26/2020,April Richard,704000.0,1,2
134071.0,Buku Biografi,4.0,10/26/2020,April Richard,80000.0,3,0
134071.0,Aksesoris Buku,9.0,1/16/2021,April Richard,778750.0,0,2
134072.0,Alat Tulis,8.0,1/16/2021,Angela Oconnor,768000.0,1,2
134072.0,Buku Anak-Anak,5.0,1/16/2021,Angela Oconnor,150000.0,2,3
134072.0,Majalah Fashion,7.0,1/16/2021,Angela Oconnor,245000.0,7,3
134072.0,Majalah Seni,2.0,1/16/2021,Angela Oconnor,8000.0,8,0
134072.0,Majalah Berita,5.0,1/16/2021,Angela Oconnor,150000.0,6,3
134072.0,Novel Fiksi Ilmiah,7.0,1/16/2021,Angela Oconnor,98000.0,9,0
134072.0,Buku Biografi,6.0,1/16/2021,Angela Oconnor,72000.0,3,0
134072.0,Aksesoris Buku,5.0,1/16/2021,Angela Oconnor,125000.0,0,3
134073.0,Majalah Seni,7.0,1/16/2021,Edward Castillo,294000.0,8,1
134073.0,Alat Tulis,3.0,1/16/2021,Edward Castillo,22500.0,1,0
134073.0,Buku Biografi,2.0,1/16/2021,Edward Castillo,44000.0,3,0
134073.0,Buku Sejarah,3.0,1/16/2021,Edward Castillo,6000.0,5,0
134074.0,Buku Sejarah,8.0,1/16/2021,Eric Owen,768000.0,5,2
134074.0,Majalah Fashion,2.0,1/16/2021,Eric Owen,40000.0,7,0
134074.0,Majalah Seni,8.0,1/16/2021,Eric Owen,16000.0,8,0
134074.0,Majalah Berita,5.0,1/16/2021,Eric Owen,125000.0,6,3
134074.0,Buku Fiksi,8.0,1/16/2021,Eric Owen,768000.0,4,2
134074.0,Novel Misteri,8.0,1/16/2021,Eric Owen,384000.0,10,1
134074.0,Novel Romansa,7.0,1/16/2021,Eric Owen,588000.0,11,2
134075.0,Alat Tulis,5.0,1/16/2021,Melissa Moore,62500.0,1,0
134075.0,Buku Sejarah,4.0,1/16/2021,Melissa Moore,192000.0,5,3
134075.0,Majalah Seni,1.0,1/16/2021,Melissa Moore,15000.0,8,0
134075.0,Novel Fiksi Ilmiah,3.0,1/16/2021,Melissa Moore,45000.0,9,0
134075.0,Buku Fiksi,3.0,1/16/2021,Melissa Moore,22500.0,4,0
134075.0,Buku Biografi,6.0,1/16/2021,Melissa Moore,12000.0,3,0
134075.0,Novel Romansa,9.0,1/16/2021,Melissa Moore,202500.0,11,3
134075.0,Aksesoris Buku,5.0,1/16/2021,Melissa Moore,325000.0,0,1
134076.0,Buku Sejarah,5.0,1/16/2021,Diane Smith,250000.0,5,3
134076.0,Majalah Fashion,7.0,1/16/2021,Diane Smith,98000.0,7,0
134076.0,Majalah Seni,3.0,1/16/2021,Diane Smith,18000.0,8,0
134076.0,Novel Fiksi Ilmiah,6.0,1/16/2021,Diane Smith,180000.0,9,3
134076.0,Buku Fiksi,7.0,1/16/2021,Diane Smith,245000.0,4,3
134076.0,Buku Biografi,1.0,1/16/2021,Diane Smith,6000.0,3,0
134076.0,Novel Romansa,2.0,1/16/2021,Diane Smith,8000.0,11,0
134076.0,Aksesoris Buku,3.0,1/16/2021,Diane Smith,6000.0,0,0
134077.0,Buku Sejarah,4.0,1/16/2021,Jacqueline Lewis,32000.0,5,0
134077.0,Alat Tulis,7.0,1/16/2021,Jacqueline Lewis,98000.0,1,0
134077.0,Majalah Fashion,9.0,1/16/2021,Jacqueline Lewis,778750.0,7,2
134077.0,Majalah Seni,8.0,1/16/2021,Jacqueline Lewis,320000.0,8,1
134077.0,Novel Fiksi Ilmiah,5.0,1/16/2021,Jacqueline Lewis,225000.0,9,3
134077.0,Buku Fiksi,6.0,1/16/2021,Jacqueline Lewis,90000.0,4,0
134077.0,Buku Biografi,6.0,1/16/2021,Jacqueline Lewis,12000.0,3,0
134077.0,Novel Misteri,2.0,1/16/2021,Jacqueline Lewis,4000.0,10,0
134078.0,Buku Sejarah,6.0,1/16/2021,Laura Wiley,12000.0,5,0
134078.0,Alat Tulis,6.0,1/16/2021,Laura Wiley,216000.0,1,3
134078.0,Majalah Fashion,7.0,1/16/2021,Laura Wiley,637000.0,7,2
134078.0,Majalah Berita,2.0,1/16/2021,Laura Wiley,44000.0,6,0
134078.0,Buku Fiksi,3.0,1/16/2021,Laura Wiley,117000.0,4,3
134079.0,Alat Tulis,7.0,1/16/2021,Mike Marshall,294000.0,1,1
134079.0,Buku Anak-Anak,8.0,1/16/2021,Mike Marshall,384000.0,2,1
134079.0,Majalah Seni,7.0,1/16/2021,Mike Marshall,294000.0,8,1
134079.0,Novel Fiksi Ilmiah,7.0,1/16/2021,Mike Marshall,637000.0,9,2
134079.0,Buku Fiksi,7.0,1/16/2021,Mike Marshall,735000.0,4,2
134079.0,Buku Biografi,5.0,1/16/2021,Mike Marshall,225000.0,3,3
134079.0,Novel Romansa,4.0,1/16/2021,Mike Marshall,80000.0,11,0
134079.0,Aksesoris Buku,4.0,1/16/2021,Mike Marshall,208000.0,0,3
134080.0,Buku Sejarah,4.0,2/25/2021,Dr. Cassandra Williams,8000.0,5,0
134080.0,Alat Tulis,8.0,2/25/2021,Dr. Cassandra Williams,128000.0,1,3
134080.0,Buku Anak-Anak,4.0,2/25/2021,Dr. Cassandra Williams,96000.0,2,0
134080.0,Majalah Seni,7.0,2/25/2021,Dr. Cassandra Williams,294000.0,8,1
134080.0,Majalah Berita,3.0,2/25/2021,Dr. Cassandra Williams,6000.0,6,0
134080.0,Novel Fiksi Ilmiah,4.0,2/25/2021,Dr. Cassandra Williams,8000.0,9,0
134080.0,Buku Biografi,6.0,2/25/2021,Dr. Cassandra Williams,90000.0,3,0
134081.0,Alat Tulis,7.0,2/25/2021,Sandra Guerrero,637000.0,1,2
134081.0,Majalah Berita,7.0,2/25/2021,Sandra Guerrero,14000.0,6,0
134081.0,Novel Fiksi Ilmiah,8.0,3/21/2021,Sandra Guerrero,778750.0,9,2
134081.0,Buku Biografi,5.0,3/21/2021,Sandra Guerrero,300000.0,3,1
134081.0,Aksesoris Buku,7.0,3/21/2021,Sandra Guerrero,637000.0,0,2
134082.0,Alat Tulis,2.0,3/21/2021,Carla Prince,48000.0,1,0
134082.0,Majalah Berita,7.0,3/21/2021,Carla Prince,539000.0,6,1
134082.0,Novel Fiksi Ilmiah,8.0,3/21/2021,Carla Prince,128000.0,9,3
134082.0,Buku Fiksi,6.0,3/21/2021,Carla Prince,180000.0,4,3
134082.0,Novel Misteri,1.0,3/21/2021,Carla Prince,2500.0,10,0
134082.0,Aksesoris Buku,2.0,3/21/2021,Carla Prince,36000.0,0,0
134083.0,Majalah Fashion,4.0,3/21/2021,Caitlin Adams,176000.0,7,3
134083.0,Majalah Berita,8.0,3/21/2021,Caitlin Adams,160000.0,6,3
134083.0,Novel Fiksi Ilmiah,8.0,3/21/2021,Caitlin Adams,576000.0,9,2
134083.0,Novel Misteri,4.0,3/21/2021,Caitlin Adams,96000.0,10,0
134083.0,Aksesoris Buku,6.0,3/21/2021,Caitlin Adams,12000.0,0,0
134084.0,Majalah Berita,2.0,3/21/2021,Molly Hernandez,8000.0,6,0
134084.0,Alat Tulis,1.0,3/21/2021,Molly Hernandez,10000.0,1,0
134084.0,Buku Biografi,8.0,3/21/2021,Molly Hernandez,768000.0,3,2
134084.0,Majalah Fashion,5.0,3/21/2021,Molly Hernandez,50000.0,7,0
134085.0,Buku Sejarah,5.0,3/21/2021,Rebecca Nelson,150000.0,5,3
134085.0,Alat Tulis,9.0,3/21/2021,Rebecca Nelson,778750.0,1,2
134085.0,Buku Anak-Anak,5.0,3/21/2021,Rebecca Nelson,125000.0,2,3
134085.0,Majalah Berita,6.0,3/21/2021,Rebecca Nelson,360000.0,6,1
134085.0,Novel Fiksi Ilmiah,1.0,3/21/2021,Rebecca Nelson,2000.0,9,0
134085.0,Buku Fiksi,5.0,4/19/2021,Rebecca Nelson,10000.0,4,0
134085.0,Buku Biografi,4.0,4/19/2021,Rebecca Nelson,96000.0,3,0
134086.0,Majalah Fashion,8.0,4/19/2021,Larry Osborne,778750.0,7,2
134086.0,Majalah Seni,8.0,4/19/2021,Larry Osborne,160000.0,8,3
134086.0,Buku Fiksi,8.0,4/19/2021,Larry Osborne,704000.0,4,2
134086.0,Novel Misteri,6.0,4/19/2021,Larry Osborne,360000.0,10,1
134086.0,Buku Biografi,8.0,4/19/2021,Larry Osborne,778750.0,3,2
134086.0,Novel Romansa,1.0,4/19/2021,Larry Osborne,15000.0,11,0
134087.0,Buku Sejarah,6.0,4/19/2021,Heather Valentine,396000.0,5,1
134087.0,Alat Tulis,7.0,4/19/2021,Heather Valentine,637000.0,1,2
134087.0,Majalah Seni,2.0,4/19/2021,Heather Valentine,44000.0,8,0
134087.0,Buku Fiksi,8.0,4/19/2021,Heather Valentine,704000.0,4,2
134087.0,Novel Misteri,8.0,4/19/2021,Heather Valentine,160000.0,10,3
134087.0,Buku Biografi,9.0,4/19/2021,Heather Valentine,202500.0,3,3
134087.0,Novel Romansa,5.0,4/19/2021,Heather Valentine,150000.0,11,3
134088.0,Majalah Fashion,3.0,4/19/2021,Mr. Brett Williams,117000.0,7,3
134088.0,Majalah Seni,2.0,4/19/2021,Mr. Brett Williams,60000.0,8,0
134088.0,Novel Fiksi Ilmiah,4.0,4/19/2021,Mr. Brett Williams,80000.0,9,0
134088.0,Buku Fiksi,7.0,4/19/2021,Mr. Brett Williams,490000.0,4,1
134088.0,Novel Misteri,3.0,4/19/2021,Mr. Brett Williams,18000.0,10,0
134088.0,Novel Romansa,9.0,4/19/2021,Mr. Brett Williams,778750.0,11,2
134089.0,Alat Tulis,1.0,4/19/2021,James Brooks,11000.0,1,0
134089.0,Majalah Seni,8.0,4/19/2021,James Brooks,640000.0,8,2
134089.0,Majalah Berita,4.0,7/8/2021,James Brooks,240000.0,6,3
134089.0,Novel Fiksi Ilmiah,3.0,7/8/2021,James Brooks,81000.0,9,0
134089.0,Buku Biografi,4.0,7/8/2021,James Brooks,176000.0,3,3
134089.0,Novel Romansa,1.0,7/8/2021,James Brooks,2000.0,11,0
134090.0,Alat Tulis,7.0,7/8/2021,Patricia Perry,490000.0,1,1
134090.0,Buku Anak-Anak,9.0,7/8/2021,Patricia Perry,202500.0,2,3
134090.0,Majalah Berita,7.0,7/8/2021,Patricia Perry,98000.0,6,0
134090.0,Novel Fiksi Ilmiah,8.0,7/8/2021,Patricia Perry,704000.0,9,2
134090.0,Buku Fiksi,2.0,7/8/2021,Patricia Perry,4000.0,4,0
134090.0,Aksesoris Buku,9.0,7/8/2021,Patricia Perry,778750.0,0,2
134091.0,Alat Tulis,7.0,7/8/2021,Robert Gallagher,539000.0,1,1
134091.0,Buku Biografi,1.0,7/8/2021,Robert Gallagher,5000.0,3,0
134091.0,Buku Anak-Anak,2.0,7/8/2021,Robert Gallagher,44000.0,2,0
134091.0,Aksesoris Buku,1.0,7/8/2021,Robert Gallagher,5000.0,0,0
134092.0,Buku Sejarah,4.0,7/8/2021,John Bailey,160000.0,5,3
134092.0,Majalah Fashion,7.0,7/8/2021,John Bailey,122500.0,7,3
134092.0,Majalah Seni,8.0,7/8/2021,John Bailey,768000.0,8,2
134092.0,Novel Fiksi Ilmiah,3.0,7/8/2021,John Bailey,6000.0,9,0
134092.0,Novel Misteri,6.0,7/8/2021,John Bailey,540000.0,10,1
134092.0,Buku Biografi,5.0,7/8/2021,John Bailey,50000.0,3,0
134093.0,Alat Tulis,5.0,7/8/2021,Rachel Henderson,125000.0,1,3
134093.0,Buku Anak-Anak,1.0,7/8/2021,Rachel Henderson,6000.0,2,0
134093.0,Majalah Fashion,1.0,7/8/2021,Rachel Henderson,15000.0,7,0
134093.0,Novel Fiksi Ilmiah,9.0,7/8/2021,Rachel Henderson,486000.0,9,1
134093.0,Buku Fiksi,2.0,7/8/2021,Rachel Henderson,8000.0,4,0
134093.0,Novel Misteri,5.0,7/8/2021,Rachel Henderson,50000.0,10,0
134093.0,Aksesoris Buku,9.0,7/8/2021,Rachel Henderson,778750.0,0,2
134094.0,Alat Tulis,6.0,7/8/2021,Jeffrey Carrillo,12000.0,1,0
134094.0,Novel Misteri,9.0,7/8/2021,Jeffrey Carrillo,729000.0,10,2
134094.0,Buku Biografi,9.0,7/8/2021,Jeffrey Carrillo,162000.0,3,3
134094.0,Novel Romansa,2.0,7/8/2021,Jeffrey Carrillo,52000.0,11,0
134094.0,Aksesoris Buku,7.0,7/8/2021,Jeffrey Carrillo,245000.0,0,3
134095.0,Alat Tulis,2.0,7/8/2021,Gloria Ramirez,24000.0,1,0
134095.0,Buku Sejarah,8.0,7/8/2021,Gloria Ramirez,128000.0,5,3
134095.0,Buku Anak-Anak,2.0,7/8/2021,Gloria Ramirez,8000.0,2,0
134095.0,Majalah Fashion,7.0,7/8/2021,Gloria Ramirez,441000.0,7,1
134095.0,Majalah Berita,6.0,7/8/2021,Gloria Ramirez,432000.0,6,1
134095.0,Buku Fiksi,6.0,7/8/2021,Gloria Ramirez,324000.0,4,1
134095.0,Aksesoris Buku,7.0,7/8/2021,Gloria Ramirez,735000.0,0,2
134096.0,Alat Tulis,2.0,7/8/2021,Richard Castillo,52000.0,1,0
134096.0,Buku Sejarah,2.0,7/8/2021,Richard Castillo,4000.0,5,0
134096.0,Buku Anak-Anak,2.0,7/8/2021,Richard Castillo,40000.0,2,0
134096.0,Majalah Seni,7.0,7/8/2021,Richard Castillo,245000.0,8,3
134096.0,Majalah Berita,7.0,7/8/2021,Richard Castillo,98000.0,6,0
134096.0,Novel Fiksi Ilmiah,1.0,7/8/2021,Richard Castillo,2000.0,9,0
134096.0,Novel Romansa,7.0,7/8/2021,Richard Castillo,14000.0,11,0
134096.0,Aksesoris Buku,2.0,7/8/2021,Richard Castillo,10000.0,0,0
134097.0,Alat Tulis,7.0,7/8/2021,Jon Hernandez,294000.0,1,1
134097.0,Buku Anak-Anak,8.0,7/8/2021,Jon Hernandez,384000.0,2,1
134097.0,Novel Fiksi Ilmiah,4.0,7/8/2021,Jon Hernandez,32000.0,9,0
134097.0,Buku Biografi,3.0,7/8/2021,Jon Hernandez,99000.0,3,0
134097.0,Novel Romansa,5.0,7/8/2021,Jon Hernandez,150000.0,11,3
134098.0,Alat Tulis,2.0,7/8/2021,Brian Harris,52000.0,1,0
134098.0,Buku Sejarah,5.0,7/8/2021,Brian Harris,325000.0,5,1
134098.0,Buku Anak-Anak,2.0,7/8/2021,Brian Harris,20000.0,2,0
134098.0,Majalah Seni,3.0,7/8/2021,Brian Harris,99000.0,8,0
134098.0,Novel Misteri,5.0,7/8/2021,Brian Harris,225000.0,10,3
134099.0,Alat Tulis,9.0,7/8/2021,Brian Thomas,778750.0,1,2
134099.0,Buku Sejarah,1.0,7/8/2021,Brian Thomas,12000.0,5,0
134099.0,Buku Anak-Anak,8.0,7/8/2021,Brian Thomas,778750.0,2,2
134099.0,Majalah Seni,6.0,7/8/2021,Brian Thomas,180000.0,8,3
134099.0,Majalah Berita,8.0,7/8/2021,Brian Thomas,576000.0,6,2
134099.0,Novel Fiksi Ilmiah,1.0,7/8/2021,Brian Thomas,12000.0,9,0
134099.0,Buku Biografi,6.0,7/8/2021,Brian Thomas,180000.0,3,3
134099.0,Novel Romansa,1.0,7/8/2021,Brian Thomas,12000.0,11,0
134100.0,Alat Tulis,7.0,7/8/2021,Jeffrey Powell,441000.0,1,1
134100.0,Buku Sejarah,8.0,7/8/2021,Jeffrey Powell,640000.0,5,2
134100.0,Majalah Fashion,5.0,7/8/2021,Jeffrey Powell,50000.0,7,0
134100.0,Majalah Seni,7.0,7/8/2021,Jeffrey Powell,441000.0,8,1
134100.0,Novel Misteri,6.0,7/8/2021,Jeffrey Powell,72000.0,10,0
134100.0,Novel Romansa,2.0,7/8/2021,Jeffrey Powell,4000.0,11,0
134100.0,Aksesoris Buku,5.0,7/8/2021,Jeffrey Powell,150000.0,0,3
134101.0,Alat Tulis,5.0,7/8/2021,Brandy Henry,125000.0,1,3
134101.0,Buku Anak-Anak,5.0,8/31/2021,Brandy Henry,50000.0,2,0
134101.0,Novel Fiksi Ilmiah,4.0,8/31/2021,Brandy Henry,240000.0,9,3
134101.0,Novel Misteri,9.0,8/31/2021,Brandy Henry,778750.0,10,2
134101.0,Aksesoris Buku,9.0,8/31/2021,Brandy Henry,778750.0,0,2
134102.0,Majalah Fashion,4.0,8/31/2021,Mr. Charles Jones,160000.0,7,3
134102.0,Majalah Seni,4.0,8/31/2021,Mr. Charles Jones,32000.0,8,0
134102.0,Majalah Berita,2.0,9/21/2021,Mr. Charles Jones,8000.0,6,0
134102.0,Buku Fiksi,9.0,9/21/2021,Mr. Charles Jones,405000.0,4,1
134102.0,Novel Misteri,3.0,9/21/2021,Mr. Charles Jones,45000.0,10,0
134102.0,Novel Romansa,8.0,9/21/2021,Mr. Charles Jones,16000.0,11,0
134102.0,Aksesoris Buku,5.0,9/21/2021,Mr. Charles Jones,50000.0,0,0
